产品定价,新品定价,产品批发价,新品批发价,产品销售价,新品销售价,广告系数,企业利润,平台利润,消费者总效益,耗时
1.027128842,1.38370079,0.918705031,1.171719155,1.088522405,1.371554305,0.299363604,8265.55,2533.9,33646.97,23.22秒
1.185036308,1.221831689,1.082044084,1.067377447,1.225647427,1.246693171,0.3223077,6268.48,1823.29,37923.82,23.86秒
1.021767401,1.337405921,0.923123523,1.240436778,1.192221314,1.336199367,0.143093293,7881.11,1872.22,30096.13,23.11秒
1.091681364,1.406753759,1.021626655,1.167632145,1.173609321,1.475843158,0.626282876,9968.11,1971.55,40843.32,22.39秒
1.129647722,1.252146584,1.047084348,1.017514114,1.2098046,1.313870014,0.972076683,6619.52,1904.98,58169.35,22.25秒
1.144805428,1.278099119,1.062087334,1.055383569,1.125826305,1.196998729,0.529639792,3881.43,4258.36,45323.51,22.93秒
1.027682547,1.305125743,0.909545258,1.009495578,1.121061396,1.400161111,0.986693554,7472.6,2132.57,55925.77,23.14秒
1.103159958,1.471329071,0.911786069,1.230776068,1.006817831,1.472252713,0.94477387,8616.92,3124.14,48127.07,22.95秒
1.127935356,1.388231303,1.039810813,1.01758218,1.210571574,1.322676355,0.873500024,4585.46,6432.7,50475.1,23.08秒
1.181905508,1.328906954,1.00673916,1.02643144,1.292850151,1.340737616,0.679185452,8469.64,2051,44958.96,22.71秒
1.023497911,1.213040661,0.921870916,1.083826513,0.985044138,1.505170588,0.271852818,5335.06,2704,37152.29,23.51秒
1.035161539,1.414672065,1.005792455,1.18419739,1.243191149,1.352706741,0.126526933,7677.48,2968.76,28976.27,23.37秒
1.074833959,1.491076781,0.971775022,1.125466092,1.144476842,1.341517832,0.741762252,6687.46,5107.88,46445.55,23.43秒
1.124231987,1.462104986,0.94680023,1.321236851,1.200081613,1.388506725,0.268909904,10640.42,1912.74,31366.58,22.53秒
1.166809026,1.215978564,0.991335681,1.018956958,1.256243483,1.221390211,0.838836647,5610.46,2060.47,56185.79,22.44秒
1.142189692,1.286510516,0.912625438,1.178880047,1.021029268,1.297261425,0.050817034,6147.68,2723.25,28095.41,23.07秒
1.147801928,1.323109395,1.113641275,1.021908451,1.238839682,1.183476131,0.993228288,2326.36,5245.69,61702.71,22.81秒
1.169551975,1.341896148,1.075549594,1.019564887,1.175430294,1.426775859,0.857509507,8818.23,2026.8,50733.78,22.31秒
1.187312978,1.433992775,1.081029214,1.125008233,1.181677238,1.262207019,0.648759816,6029.65,4208.35,46488.78,22.85秒
1.035856469,1.359773445,0.91144032,1.169301959,1.012894242,1.258311692,0.782707835,6340.74,3114.73,50242.4,22.69秒
1.005195517,1.250368975,0.97686035,1.077850314,1.095667356,1.207774632,0.457737002,4817.82,3248.08,42749.49,23.02秒
1.028687378,1.462112095,0.903875998,1.187403138,0.931159712,1.354248216,0.105974454,5644.61,2813.65,30487,22.61秒
1.11773905,1.466771985,0.936226062,1.229391412,1.202679472,1.549496629,0.20115784,10946.44,1927.79,28809.55,22.37秒
1.027875844,1.376672343,0.929527339,1.237646671,1.05632613,1.570903787,0.987236918,8684.72,2222.46,51900.72,22.94秒
1.1889418,1.34020635,0.93331881,1.029235955,1.224994516,1.566980417,0.80664018,8686.09,2472.97,49292.2,22.27秒
1.007962157,1.242140411,0.939587794,1.048732765,1.04022259,1.391384845,0.452037977,6343.54,2161.62,41889.57,22.76秒
1.174122528,1.271417527,1.096516387,1.010093821,1.252463231,1.552857896,0.883212301,7046.15,2642.78,54918.24,21.87秒
1.041793662,1.480427858,0.968358229,1.325245383,1.218520573,1.632326114,0.68053063,10509.84,2124.07,41034.41,22.2秒
1.117763518,1.414526457,0.943688705,1.081866667,1.058513964,1.325556826,0.022929415,5259.08,5314.44,26070.61,22.32秒
1.176953387,1.370604963,1.088955136,1.318475317,1.318767132,1.37730666,0.500328159,9989.55,1596.88,38685.23,22.0秒
1.02305738,1.314240051,0.925860421,1.207453673,1.033088629,1.340241141,0.966676709,7670.21,1891.02,54109.93,22.34秒
1.125378772,1.358670012,0.988606332,1.084178726,1.143194484,1.474758863,0.47848148,9368.93,2126.02,38640.54,22.31秒
1.154094418,1.380128477,1.042000679,1.207294274,1.157791287,1.378308698,0.472203805,9590.35,2228.78,37701.82,22.27秒
1.116699014,1.48562628,1.009745134,1.197492184,1.265779637,1.285252118,0.565363932,8271.75,2722.61,43141.88,22.34秒
1.10070117,1.328893867,0.944981446,1.095588352,1.246515762,1.53966826,0.438829465,8666.05,2329.98,38184.85,22.63秒
1.054556634,1.326833999,0.935975068,1.06665949,1.199836624,1.545726293,0.28837622,8231.85,2441.65,34221.21,22.87秒
1.080891457,1.222749342,0.940249931,1.006102286,1.314331041,1.576666271,0.93561205,5744.49,2868.2,59012.1,23.02秒
1.167338053,1.213988355,0.974014585,1.075114275,1.03795509,1.374172243,0.834754851,5657.9,2150.05,55867.47,23.56秒
1.183826044,1.21389019,0.937193699,1.032144274,1.057730146,1.511009472,0.474577064,5613.11,2829.46,43453.66,22.98秒
1.178517895,1.250176132,0.998511728,1.086294126,1.28495365,1.245193385,0.303078629,6157.61,2670.37,36615.38,22.69秒
1.150396098,1.428751219,0.933372532,1.022649072,1.068475712,1.225342354,0.863639636,2879.7,6359.18,54644.28,22.9秒
1.169412296,1.407801597,0.902642067,1.279631657,1.157831869,1.519526796,0.278811216,9453.58,2938.77,31457.27,22.27秒
1.034631034,1.228668371,0.912293104,1.181895641,1.295264048,1.260698345,0.336160048,6537.48,1703.19,38513,23.38秒
1.022544787,1.299873986,0.905933053,1.084455692,1.098658462,1.374348284,0.75841417,7522.27,1968.85,48772.43,22.69秒
1.081179404,1.275435012,0.922796611,1.044622498,1.166143116,1.280219804,0.66600246,7220.84,2064.57,47013.89,22.83秒
1.138096706,1.43803868,0.970109152,1.027217466,1.147595554,1.270654339,0.36713,3637.94,6982.27,37536.47,22.8秒
1.075091454,1.496137032,0.97283865,1.114194931,1.169277975,1.490537803,0.214133822,9879.57,2733.63,29669.49,23.26秒
1.094141332,1.323464638,1.010782955,1.045974209,1.033159745,1.217897533,0.777066791,3878.58,4786.65,52644.72,23.04秒
1.107723968,1.315271631,0.95422597,1.293184783,1.092770275,1.472814443,0.81688618,8014.04,2318.92,49698.23,22.4秒
1.196347293,1.395160989,1.152080827,1.062437343,1.233276675,1.468728087,0.47192197,10244.05,1943,37167.22,22.79秒
1.038491996,1.450588852,0.916451298,1.152879001,0.995116994,1.612130292,0.653808427,8669.7,3086.67,42011.35,22.47秒
1.068058691,1.241534777,0.975743758,1.176397324,1.286575014,1.279210317,0.757479016,6770.74,1713.45,51779.75,22.98秒
1.158927451,1.49758918,1.110694865,1.399379895,1.225925135,1.503733816,0.274237984,11790.83,1702.25,29431.71,22.75秒
1.167883955,1.206900798,0.900102742,1.106043768,1.027551843,1.271789152,0.801138278,5276.76,2175.21,54877.37,23.27秒
1.042357674,1.251289258,0.903715562,1.157456258,1.105849615,1.460412274,0.760705839,6823.32,2135.3,51431.22,23.05秒
1.164997131,1.39276306,1.038854219,1.047920038,1.148978036,1.147476006,0.250571378,3664.52,3649.48,37895.04,22.53秒
1.193903831,1.290509996,0.951722334,1.241215281,1.142326058,1.537322977,0.430540037,8048.12,2289.8,39503.74,22.95秒
1.16112891,1.441732019,1.004392142,1.060679879,1.158599204,1.556863286,0.787406956,10263.51,2581.42,44013.01,22.37秒
1.112893255,1.440343639,0.98176089,1.234143724,1.239866752,1.32139622,0.430779181,8994.35,2466.3,37418.5,22.59秒
1.187428608,1.371411525,0.900532757,1.325532448,1.034865628,1.473939582,0.067029448,6894.1,3356.8,27143.76,22.66秒
1.108067521,1.20625179,0.917793502,1.133136661,1.173111232,1.493506314,0.928700688,5579.75,2284.21,60011.57,22.35秒
1.198045362,1.410804618,0.90051485,1.212244106,0.940646003,1.282295076,0.481238776,6754.23,2342.07,41576.42,22.68秒
1.194585217,1.343496973,1.151528737,1.165567917,1.247830406,1.357043151,0.558673564,9136.11,1826.98,41040.47,22.63秒
1.185128505,1.220328147,0.948222154,1.132513576,1.19092318,1.497103011,0.574716014,6241.11,2323.99,47398.76,22.42秒
1.043636027,1.482204324,0.956977018,1.403920833,1.033478663,1.487249692,0.574862938,10288.48,2203.93,39387.24,22.69秒
1.144096156,1.289645432,1.120483397,1.096963604,1.275692324,1.431352411,0.10531453,8104.05,1989.13,28929.58,22.43秒
1.198481777,1.226000305,1.074983217,1.056950558,1.220005387,1.477632291,0.275623135,6344.46,2411.07,36754.81,22.61秒
1.050908192,1.259295028,0.965148827,1.158922507,1.248248452,1.550173551,0.571748956,7078.12,2396.97,44541.87,22.98秒
1.028554928,1.409784403,0.936020759,1.037340916,1.054106525,1.205399615,0.13497124,3889.68,5046.75,32057.26,22.38秒
1.168392145,1.375985298,1.031361054,1.278187447,1.167061674,1.427961544,0.10088243,9885.1,1899.83,27059.52,22.24秒
1.055980849,1.386012951,0.94813995,1.002593738,1.093347838,1.525585531,0.314994069,8997.18,2412.49,33512.08,22.12秒
1.153582408,1.237239852,0.966845962,1.02081153,1.198104819,1.398039957,0.902507852,6227.68,2142.51,56726.14,22.44秒
1.196116168,1.28315545,1.161826528,1.141262144,1.284656203,1.532947592,0.753688861,7617.58,2269.37,49748.42,22.98秒
1.181860754,1.285330159,0.903886857,1.014934362,1.13055361,1.330773389,0.300648022,7562.78,2218.69,34974.89,22.44秒
1.096883397,1.320025877,0.926521181,1.285003783,1.098364208,1.463322103,0.736246466,8526.12,1998.15,47767.32,22.61秒
1.011047204,1.243160261,0.90559099,1.100419059,0.94870474,1.250519081,0.084235809,4961.49,2103.57,30914.15,23.08秒
1.067844666,1.47391133,1.036503312,1.139909601,1.23494344,1.549355721,0.816836911,10604.01,2118.57,44484.2,22.53秒
1.019607104,1.219881478,0.906623582,1.024293466,1.206177707,1.474375948,0.186577848,5884.21,2498.3,34008.49,22.66秒
1.057520165,1.20894223,1.013108509,1.062745066,1.176006842,1.158276614,0.154919552,3936,2990.77,33964.19,22.75秒
1.186150849,1.315665133,1.123295226,1.142566912,1.220746062,1.26749518,0.674358058,6470.59,3261.92,47030.92,22.58秒
1.114530106,1.439399891,0.993535009,1.270978469,1.2602206,1.594609674,0.923606594,10513.73,2083.39,47900.21,22.23秒
1.115772963,1.497981474,1.025906519,1.352066036,1.262193483,1.453130555,0.383100377,11102.85,2171.7,33151.13,22.98秒
1.181281967,1.410821992,0.978231129,1.167698589,1.084298437,1.27264939,0.793146279,6912.18,3370.7,50374.06,22.73秒
1.104524488,1.423580018,0.951184325,1.171408586,1.263973143,1.574757818,0.802576198,10207.34,2189.54,45332.18,21.73秒
1.073465646,1.435745143,0.955213898,1.067806518,1.178895741,1.288974064,0.601992017,5087.53,5614.44,43527.19,22.07秒
1.059925971,1.331897614,0.907036658,1.168823322,1.073975334,1.429759082,0.010510166,7686.17,2113.5,26091.96,22.61秒
1.129406307,1.222527988,1.076896944,1.128767385,1.219958968,1.530621392,0.064855347,6429.04,2402.3,29767.33,22.43秒
1.00947974,1.474998962,0.912444419,1.124277466,1.219352777,1.225755199,0.709794204,6099.88,3241.03,50213.73,22.45秒
1.163044222,1.401750477,0.979896964,1.270811051,1.174624276,1.586045189,0.429426147,10350.56,2090.03,35533.56,22.45秒
1.150395667,1.400727789,0.938245589,1.337870427,1.162548127,1.544584874,0.55890576,10399.01,1929.11,39357.93,23.35秒
1.078663651,1.430708074,0.910864891,1.246070169,1.209931362,1.453649076,0.204438702,10036.55,1881.17,29648.92,22.11秒
1.056973709,1.455217391,0.969523629,1.111188435,1.105304617,1.254896292,0.927237424,5633.3,4208.89,55104.81,22.63秒
1.165988964,1.349649865,0.964179134,1.04876577,1.174764895,1.565713208,0.98934873,8713.02,2480.15,54119.03,22.16秒
1.148815587,1.361227311,0.963624584,1.098720382,1.236869931,1.429137653,0.169583563,9543.51,1910.86,29229.25,22.04秒
1.049149488,1.390162046,0.94710515,1.158058381,1.070962999,1.575555011,0.443802761,9234.89,2378.53,37080.91,22.3秒
1.032209989,1.32162106,0.939403627,1.08734162,1.261510303,1.21466011,0.157400411,5158.79,3632.67,32200.53,22.33秒
1.037739125,1.413171932,0.931535354,1.369635771,1.039947536,1.538775095,0.405787595,9550.89,2114.54,36183.1,22.69秒
1.091485569,1.494844984,0.925245095,1.118228279,1.289675901,1.292360237,0.474273018,6429.36,4774.62,39841.79,22.43秒
1.092377739,1.212255757,0.900576505,1.089109287,1.122281412,1.470626402,0.735851782,5813.51,2289.02,52471.99,22.75秒
1.113902618,1.319201681,0.926661771,1.175381048,1.159813685,1.249714637,0.6390311,7181.81,2326.77,46741.96,22.56秒
1.019559529,1.261429353,0.909522682,1.036539804,1.268760111,1.169462089,0.971819041,2913.45,4154.63,61849.66,22.0秒
1.179858668,1.239632295,0.961390785,1.122522035,1.166431494,1.265785104,0.63808083,6733.96,1738.59,48414.9,23.01秒
1.178989492,1.492906044,1.025082693,1.378892438,1.18679538,1.45385586,0.366780212,11690.72,1969.28,32387.38,22.54秒
1.040430176,1.245083426,0.9079534,1.03338169,1.185880036,1.309683524,0.989717527,6352.92,1897.63,58660.59,22.89秒
1.111912369,1.281051107,1.015129719,1.142337506,1.26444411,1.218414436,0.893685311,5985.67,2427.88,57206.54,23.09秒
1.002300547,1.235223424,0.915123845,1.076198489,1.222358003,1.415085666,0.311949281,6176.86,2187.44,37361.99,23.02秒
1.098032055,1.317412639,1.006739977,1.226533306,1.163204907,1.312171966,0.605866421,8475.52,1857.06,43677.2,22.55秒
1.162570181,1.316955639,1.046159248,1.003820311,1.273768879,1.466233565,0.769067681,8248.62,2195.47,48805.71,22.43秒
1.100684392,1.356760898,0.95688384,1.187438972,1.069500739,1.38651671,0.70531174,8450.58,2507.92,44917.93,23.08秒
1.043853494,1.403835034,0.915210009,1.043802721,1.151520699,1.528706849,0.367404467,9248.66,2324.49,34966.88,23.17秒
1.178343615,1.378005839,1.018250947,1.241726238,1.205507509,1.382153771,0.466264471,10044.45,1824.15,37835.42,23.11秒
1.160999381,1.420339262,1.068259772,1.021019615,1.284577649,1.421692366,0.00425325,9751.74,2357.43,23975.41,22.71秒
1.148294186,1.373520358,0.947538538,1.286948024,1.096307576,1.327138706,0.894679818,8737.04,2208.52,50975.56,23.65秒
1.14900015,1.262557108,0.929676876,1.040353659,1.328858598,1.303409606,0.45060832,7343.96,1860.91,40987.19,23.52秒
1.002892867,1.496604743,0.963654673,1.266297919,1.149809215,1.560183854,0.471550903,9881.5,2014.11,36583.14,22.72秒
1.093220447,1.263464466,0.923474788,1.018128163,1.001864306,1.328576311,0.353034208,6307.76,2410.26,37965.95,23.39秒
1.025145703,1.498964844,0.917963187,1.295406031,1.221752292,1.359887458,0.349020007,9519.55,2000.09,34904.03,22.94秒
1.191453723,1.323636502,0.972569457,1.061513157,1.080900208,1.0816038,0.365697682,3894.75,1028.22,44859.78,22.93秒
1.177000471,1.205551175,0.984601184,1.015360573,1.18007617,1.265696155,0.165839972,5884.57,1844.86,33510.65,22.38秒
1.197565758,1.497084801,0.918384094,1.113760371,1.325910389,1.332027528,0.075715051,6291.96,5846.45,26943.56,22.14秒
1.060217048,1.38965341,0.909836646,1.379331482,1.082476552,1.500864245,0.590211049,9697.65,1872.52,40921.45,22.46秒
1.191304972,1.450160581,1.042999672,1.126543532,1.162669889,1.486370305,0.509754063,10569.93,2558.44,36733.65,22.98秒
1.101328891,1.235549806,1.014688999,1.092835616,1.068734303,1.37055713,0.904473247,6295.87,1998.84,56470.38,22.9秒
1.02603913,1.273055595,0.923258565,1.173896143,1.019028886,1.55551668,0.613093966,6858.11,2719.7,45851.77,23.05秒
1.176942361,1.498654054,1.058939675,1.125410818,1.185193732,1.247123735,0.06645709,6457.07,3927.46,28615.79,22.84秒
1.184836871,1.222987796,0.95252863,1.054625767,1.080903969,1.153057267,0.426744835,3529.97,3239.44,43888.56,23.5秒
1.112986029,1.410096767,1.065985681,1.166718801,1.123357413,1.415217221,0.228681862,9877.98,2092.3,30050.41,23.01秒
1.110832061,1.284075555,0.942002895,1.176254537,1.263589492,1.463346537,0.741147932,7786.21,2010.41,48973.2,22.48秒
1.043614497,1.262012731,0.915747559,1.156972418,1.240975684,1.555666406,0.586984959,7061.02,2373.97,44995.32,22.6秒
1.067394736,1.374870391,0.942810921,1.343607303,1.176618871,1.431758441,0.879051489,9439.4,1729.52,49480.52,22.94秒
1.05104947,1.330460683,1.027149048,1.149027309,1.188273423,1.567430966,0.003107446,7616.73,2398.36,26403.64,23.12秒
1.068903007,1.423743727,0.984552211,1.288958194,1.118166657,1.391527282,0.733941224,9687.4,2264.53,44627.6,23.37秒
1.175775708,1.274023884,0.953861979,1.151638918,1.083150494,1.280946902,0.303661757,7235.94,2210.21,35767.15,22.73秒
1.167508238,1.343302306,0.907884796,1.197142077,1.297886638,1.526994078,0.266471313,9339.71,2064,32808.56,23.46秒
1.162692285,1.44372774,0.951339087,1.172898864,1.066266902,1.24953321,0.983294551,6934.75,2794.61,57492.64,23.56秒
1.047707329,1.289803688,0.97800989,1.015627052,1.23152346,1.498002042,0.000331725,6962.41,2398.31,26326.38,23.71秒
1.026915317,1.465726271,0.947820562,1.188398766,1.116656203,1.536801869,0.673778132,10098.29,2082.76,41792.83,22.92秒
1.058753262,1.399010962,0.979794424,1.369370801,1.222517602,1.554509834,0.949786355,9619.09,1894.58,49930.44,22.79秒
1.078644487,1.314086858,0.914136305,1.085817326,1.114643635,1.438179683,0.188192619,8352.55,2075.77,31207.15,22.26秒
1.035138188,1.319055248,0.926884262,1.234926689,1.274297829,1.438860431,0.751825425,8182.37,1917.14,47796.74,23.47秒
1.086823027,1.263513749,0.987747944,1.150345214,1.131942054,1.328265684,0.827531705,7207.9,1776.11,53095.26,23.15秒
1.033039531,1.494862984,0.928112399,1.368431832,1.228611924,1.448507,0.419759174,10322.45,2007.61,35502.32,22.71秒
1.07791222,1.202027282,0.931238613,1.093700946,1.152601981,1.143315919,0.836571658,4279.19,1905.64,59381.55,23.7秒
1.159450668,1.381677238,0.969964667,1.146608166,1.254405176,1.302419768,0.033579457,7123.45,3948.85,26141,22.97秒
1.002795554,1.437661612,0.901835407,1.246561105,1.251762099,1.590132737,0.041710234,7517.69,2105.54,27098.65,23.08秒
1.193255104,1.433120499,0.904275362,1.304635176,1.078854587,1.360602673,0.734095968,8706.97,3008.72,44881.04,23.29秒
1.147439303,1.456746929,1.068287553,1.297792603,1.239491754,1.444794946,0.626945483,10931.1,2204.26,40015.69,23.19秒
1.110193395,1.275601917,0.991933412,1.124288034,1.330840706,1.233651112,0.914687435,5676.28,3012.93,56834.33,23.4秒
1.040624984,1.484636026,0.960960267,1.243685954,1.076157958,1.423104149,0.816116154,8852.28,3394.23,45571.05,23.53秒
1.164445312,1.360918295,1.026386379,1.111465194,1.208042732,1.606497445,0.76915235,9195.64,2503.66,47312.71,22.83秒
1.018307261,1.485843207,0.906336894,1.111120681,1.187255696,1.189354359,0.869365866,5674.52,2761.51,57030.13,23.93秒
1.178910246,1.364827358,1.004746442,1.195913216,1.236804861,1.571939551,0.28836826,9716.83,2166.64,32522.27,23.04秒
1.073748047,1.445763804,0.992044836,1.102363415,1.217678278,1.305072201,0.324475875,6107.79,4907,34666.21,22.5秒
1.137794967,1.491099106,0.963553048,1.231865412,1.16652585,1.512269467,0.88542951,11263.2,2025.3,45283.67,22.16秒
1.1409097,1.383658927,1.090474859,1.185265339,1.211671379,1.370907212,0.688391802,8988.67,2705.99,43943.83,21.67秒
1.032325617,1.236262597,0.942723717,1.132571994,1.077532613,1.31798938,0.670404619,6523.28,1837.63,49155.18,23.13秒
1.085449801,1.403665976,0.934736036,1.132844989,1.133811097,1.220207597,0.495711385,6336.54,2915.39,43295.01,22.36秒
1.164434231,1.356797595,0.908743649,1.303725129,1.147257894,1.544092786,0.104793983,8768.5,2839.68,27507.68,22.18秒
1.086772069,1.366358425,0.967630155,1.159353859,1.059825405,1.374725872,0.392103364,8509.78,2527.56,35720.31,22.18秒
1.168977253,1.378457614,0.938481972,1.140027797,1.016097768,1.311280077,0.922900653,6085.41,4179.25,52496.39,22.74秒
1.055464643,1.253467845,0.909696739,1.11279194,1.165940246,1.290227521,0.545097264,7011.08,1801.1,43717.35,22.66秒
1.015461258,1.330166056,0.953645342,1.009007307,1.074361643,1.390246482,0.754725935,7854.91,2093.69,47289.6,22.84秒
1.126843879,1.203769464,1.019049107,1.034331744,1.235757888,1.441604398,0.30531931,5729.04,2334.2,38535.08,22.84秒
1.193119094,1.254250312,1.081225776,1.17731438,1.275089059,1.371095211,0.78425048,6984.47,1793.89,51874.45,22.13秒
1.137687568,1.228289715,0.912756621,1.085935085,1.22628495,1.159228462,0.090303617,4582.86,2521.54,31730.32,22.71秒
1.14567631,1.214714074,0.954601596,1.090719606,1.290606539,1.470744198,0.478778168,6028.26,2301.12,43696.93,22.08秒
1.173555591,1.3563085,0.976077019,1.051571915,1.230225984,1.619427173,0.90746334,8962.38,2658.62,51736.09,21.78秒
1.194664705,1.320656365,1.009414812,1.079324415,1.256329923,1.196045702,0.895004399,4326.79,3787.22,58004.73,22.79秒
1.116906095,1.316984853,0.902065032,1.012780992,1.002513101,1.197451007,0.994942761,2191.3,5656.05,60543.37,22.8秒
1.001904899,1.425828429,0.935651424,1.242864424,0.996941502,1.46168207,0.511230071,9023.29,2186.8,39257.21,22.87秒
1.105524297,1.28814799,0.974146657,1.129456724,1.218481897,1.285112113,0.582843475,7450.88,2314.38,44451.19,23.42秒
1.131149014,1.358365888,1.056441902,1.21972983,1.276219601,1.526161669,0.38636709,9527.55,1966.44,35319.08,22.22秒
1.06878883,1.258004416,0.952447208,1.136771525,1.083686007,1.16689769,0.480059427,5989.72,1329.17,45283.39,22.9秒
1.08806361,1.325226998,1.00340634,1.126208647,1.24397137,1.336895599,0.476918338,8583.74,1987.02,39650.65,22.95秒
1.168383664,1.281221006,1.117567276,1.12896952,1.13490025,1.483555889,0.965303975,7445.12,2094.4,56141.18,22.35秒
1.03154187,1.434861168,0.921838475,1.068278392,1.059377208,1.340069343,0.993723059,5283.63,5622.72,53087.15,23.05秒
1.011466106,1.297223251,0.950537474,1.140553048,1.257453883,1.2412893,0.537407326,6287.85,2695.17,43948.08,23.04秒
1.167311102,1.227500707,0.991422658,1.102899587,1.059259948,1.232856726,0.772347179,5997.69,1975.2,52484.01,22.57秒
1.175890474,1.291501843,1.098585037,1.054586304,1.231087099,1.368489542,0.268243584,8046.82,1886.56,34317.01,22.78秒
1.1655415,1.257153671,1.005706701,1.05778365,1.263179569,1.42414033,0.127451327,7228.27,2081.19,30592.32,22.82秒
1.160229621,1.457679193,0.921462024,1.191299655,1.082538054,1.470997658,0.598749383,9152.81,3514.97,39119.16,22.38秒
1.042495876,1.206946847,0.949088319,1.059369308,1.180165756,1.442919479,0.593623835,5728.16,2290.23,48083,22.93秒
1.086567179,1.37348849,1.018269858,1.175140332,1.101314659,1.374151734,0.68746457,9245.06,2046.92,43643.23,24.04秒
1.100374251,1.457448857,0.929391375,1.271250353,1.256092871,1.575375163,0.406987626,10830.22,2000.76,34336.59,23.47秒
1.118307403,1.202692359,0.935898458,1.070861881,1.038674779,1.45918685,0.280492296,5481.78,2535.43,37375.89,24.0秒
1.003954253,1.352426504,0.922550158,1.222765202,1.120747507,1.382389119,0.512537854,8360.56,1875.52,40513.25,23.87秒
1.129043431,1.269002011,1.012513875,1.014365079,1.196733526,1.050761626,0.633773943,1821.8,1674.66,57044.54,23.63秒
1.019497868,1.439605635,0.915386499,1.364915891,1.217607816,1.438608076,0.348427143,9534.9,1798.89,33978.33,23.46秒
1.070204824,1.44757168,0.93491955,1.366132527,1.166517523,1.38960174,0.024877158,9473.11,1443.96,25507.39,22.89秒
1.154768041,1.336056815,0.936307397,1.229190016,1.176847178,1.549256479,0.560546828,9175.55,2095.52,41663.12,23.38秒
1.182028157,1.367490547,1.073496187,1.130461273,1.272081736,1.452522783,0.308635942,9799.13,1889.63,33281.35,23.47秒
1.083324766,1.461388084,1.001603752,1.264359953,1.124437282,1.557180529,0.351013147,10622.4,2001,32868.97,23.38秒
1.018695661,1.21899053,0.94974841,1.166246132,0.968580162,1.424849748,0.018508837,5363.37,1834.89,29107.61,24.2秒
1.173778903,1.499176228,1.037059303,1.172286394,1.242656178,1.438108973,0.684083471,8855.64,4666.56,41316.07,23.16秒
1.103611203,1.215017879,1.009974024,1.116489645,1.150600107,1.387675629,0.137949685,6220.83,1975.65,32196.44,23.28秒
1.01401293,1.233942479,0.917299977,1.082381533,1.170834338,1.335035199,0.213129451,6298.81,1937,34446.4,22.88秒
1.129389287,1.300078044,1.097132848,1.16583828,1.312501529,1.407560095,0.916722204,8067.13,1845.73,53831.52,22.85秒
1.10477733,1.407572871,0.915703288,1.319682431,1.038567949,1.455889627,0.583051187,8661.27,2932.77,40399.48,23.26秒
1.132768778,1.446674657,0.985606246,1.018390636,1.082998789,1.174164138,0.96893699,2500.5,5383.85,62164.74,23.21秒
1.098196337,1.349085527,1.039653427,1.093961758,1.253026464,1.435292768,0.048840386,8815.35,1958.71,26357.76,22.29秒
1.172431635,1.476541934,1.065970021,1.301631545,1.12351599,1.471326164,0.454511486,10905.27,2299.31,34929.69,22.9秒
1.120898997,1.45636517,1.01625452,1.353866386,1.094592285,1.531127359,0.407983837,10593.09,2208.5,34386.14,23.12秒
1.054147858,1.463251961,0.930322412,1.238539988,1.240471628,1.279379445,0.578359569,8985.24,1572.04,43413.64,22.51秒
1.140775344,1.230651663,1.037656388,1.153970783,1.200037305,1.303223367,0.028917021,6762.07,1745.61,28147.23,23.5秒
1.043066449,1.224598553,0.901804667,1.068170348,1.259483218,1.538946537,0.008947892,6067,2561.55,27719.98,22.91秒
1.189081331,1.306597801,0.901599686,1.178153599,1.082352319,1.308781443,0.489098616,7256.73,2771.06,39788.62,22.91秒
1.039631874,1.367848698,0.922324705,1.280721517,1.127810869,1.362466693,0.95219918,8797.42,1856.73,51705.06,23.0秒
1.08393456,1.463674047,0.996319449,1.216183911,1.298586481,1.553730783,0.649421734,10743.61,2034.19,40478.26,23.0秒
1.005099569,1.431334126,0.96475922,1.195136594,1.069618387,1.528689912,0.622040971,9436.74,2106.17,41687.6,22.93秒
1.07437703,1.319991494,0.908559552,1.082523774,1.008256001,1.152719589,0.242553458,4535.82,2730.12,37428.44,23.13秒
1.129160681,1.485739733,1.064920813,1.131543516,1.181972437,1.388852173,0.083864967,7766.81,4624.76,26097.92,22.75秒
1.180542608,1.412436629,1.060956689,1.078522826,1.175591783,1.426819906,0.266010892,10104.69,2385.44,30889.26,22.68秒
1.084371025,1.339348881,0.954332041,1.259166095,1.130916699,1.470048014,0.721169732,8914.95,1891.83,45678.69,23.23秒
1.087046801,1.266814865,0.967077663,1.081706145,1.17020879,1.420873878,0.317585764,7454.55,2120.11,36932.74,23.11秒
1.119521754,1.375201321,0.92017971,1.145465557,1.163390934,1.402401441,0.880080805,9424.57,1911.02,48764.33,22.59秒
1.049637264,1.399142284,0.99557885,1.306574527,1.276976331,1.496700375,0.742108099,9585.52,1870.44,44737.96,22.33秒
1.098355086,1.487570008,1.012147761,1.038790287,1.267862361,1.218693868,0.646910547,3607.67,5801.6,48202.4,22.7秒
1.173885811,1.2857536,1.045345241,1.010432486,1.268440744,1.141970685,0.285356606,2270.33,4548.92,39322.54,23.06秒
1.046679954,1.400453324,0.937926219,1.082214772,1.242286641,1.284810726,0.601400358,5347.61,4939.57,43233.76,22.49秒
1.172915352,1.426676375,1.042589347,1.339179671,1.240231372,1.417251526,0.87785571,10671.82,1774.88,47596.07,22.03秒
1.046317869,1.453655966,0.944215044,1.345851443,1.067430471,1.441842859,0.555506758,10151.17,2025.95,38701.72,22.41秒
